CHI ID REG,att_A,node_name,node_value_USD,value_USD
4.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,1943.5
5.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,11589554.77
6.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,140509.32
7.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,0.0
8.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,970162.64
9.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,4300.0
10.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,0.0
11.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,0.0
12.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,5532.83
13.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,39756677.64
14.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,0.0
15.0,Exports,"Exports of 34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",53373871.58,706271.01
1.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,1964.69
2.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,121367.8
3.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,0.0
4.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,139.9
5.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,1869941.48
6.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,45409.14
7.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,0.0
8.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,129438.9
9.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,285749.91
10.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,7813299.09
11.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,0.0
12.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,175.0
13.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,119126562.0
14.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,0.0
15.0,Exports,Exports of 35 - Albuminoidal substances; modified starches; glues; enzymes,129417536.75,23488.84
1.0,Exports,Exports of 36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,224759249.57,820.0
2.0,Exports,Exports of 36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,224759249.57,0.0
4.0,Exports,Exports of 36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,224759249.57,0.0
5.0,Exports,Exports of 36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,224759249.57,1305.26
6.0,Exports,Exports of 36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,224759249.57,0.0
8.0,Exports,Exports of 36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,224759249.57,0.0
9.0,Exports,Exports of 36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,224759249.57,0.0
12.0,Exports,Exports of 36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,224759249.57,15.51
13.0,Exports,Exports of 36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,224759249.57,224757108.8
1.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,165725.78
2.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,0.0
3.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,0.0
4.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,0.0
5.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,41732.71
6.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,0.0
7.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,0.0
8.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,0.0
9.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,0.0
10.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,0.0
12.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,0.0
13.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,10186966.9
14.0,Exports,Exports of 37 - Photographic or cinematographic goods,10394425.39,0.0
1.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,123212.65
2.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,339661.29
3.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,0.0
4.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,64514.79
5.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,1663912.02
6.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,445696.61
7.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,569931.72
8.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,11573790.8
9.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,0.0
10.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,1121027.62
11.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,3758.4
12.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,1118114.52
13.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,521533111.9
14.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,0.0
15.0,Exports,Exports of 38 - Chemical products n.e.c.,593116521.71,54559789.39
1.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,12593355.6
2.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,5208532.56
3.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,5796.24
4.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,676527.19
5.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,235615668.05
6.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,1079367.91
7.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,474524.72
8.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,2353138.11
9.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,2674595.38
10.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,2102023.03
11.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,46910.44
12.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,195055.8
13.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,1940178239.1
14.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,7479.9
15.0,Exports,Exports of 39 - Plastics and articles thereof,2204647394.61,1436180.58
1.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,4906.0
2.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,0.0
3.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,0.0
4.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,0.0
5.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,1653311.93
6.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,24322843.68
7.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,1854469.59
8.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,660657.23
9.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,1255452.4
10.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,20274962.23
11.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,0.0
12.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,538421.52
13.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,666337691.93
14.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,206538190.71
15.0,Exports,"Exports of 04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",924590070.0,1149162.78
1.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,738287.17
2.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,5899100.56
3.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,1801339.19
4.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,26356.89
5.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,10231209.73
6.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,17469.87
7.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,16177.89
8.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,694777.96
9.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,331.68
10.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,82584.39
11.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,71909.86
12.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,170188.93
13.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,1884955503.65
14.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,67.74
15.0,Exports,Exports of 40 - Rubber and articles thereof,1905569555.73,864250.22
1.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,207280.14
2.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,668.66
3.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,0.0
4.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,75.0
5.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,9117199.34
6.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,584.1
7.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,4256.88
8.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,200.0
9.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,444427.23
10.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,4225.94
11.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,0.0
12.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,358.78
13.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,11886692.3
14.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,0.0
15.0,Exports,"Exports of 42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",21699100.18,33131.81
1.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,0.0
2.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,0.0
4.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,0.0
5.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,8390.0
7.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,0.0
8.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,0.0
9.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,0.0
10.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,0.0
12.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,256453.7
13.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,7165.68
14.0,Exports,Exports of 43 - Furskins and artificial fur; manufactures thereof,272009.38,0.0
1.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,168782.86
2.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,40185.71
3.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,0.0
4.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,214.02
5.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,12375015.72
6.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,11885193.76
7.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,55546729.57
8.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,3432007008.2
9.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,216920324.34
10.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,160528854.04
11.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,506070.18
12.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,3740438.48
13.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,4988464010.54
14.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,4275734.52
15.0,Exports,Exports of 44 - Wood and articles of wood; wood charcoal,8893453301.26,6994739.32
1.0,Exports,Exports of 45 - Cork and articles of cork,39287940.01,0.0
2.0,Exports,Exports of 45 - Cork and articles of cork,39287940.01,0.0
4.0,Exports,Exports of 45 - Cork and articles of cork,39287940.01,0.0
5.0,Exports,Exports of 45 - Cork and articles of cork,39287940.01,0.0
7.0,Exports,Exports of 45 - Cork and articles of cork,39287940.01,1783.31
8.0,Exports,Exports of 45 - Cork and articles of cork,39287940.01,0.0
9.0,Exports,Exports of 45 - Cork and articles of cork,39287940.01,0.0
12.0,Exports,Exports of 45 - Cork and articles of cork,39287940.01,0.0
13.0,Exports,Exports of 45 - Cork and articles of cork,39287940.01,39286156.7
14.0,Exports,Exports of 45 - Cork and articles of cork,39287940.01,0.0
1.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,0.0
2.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,0.0
3.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,0.0
4.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,0.0
5.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,43929.1
6.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,5280.0
7.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,0.0
8.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,0.0
9.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,0.0
10.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,21000.0
11.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,0.0
13.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,336259.19
14.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,0.0
15.0,Exports,"Exports of 46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",406468.29,0.0
1.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,83.63
2.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,285572.37
4.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,20593.3
5.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,2873687.94
6.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,0.0
7.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,279510.93
8.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,71620.14
9.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,0.0
10.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,0.0
13.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,11133803203.0
14.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,0.0
15.0,Exports,Exports of 47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11137334311.3,40.0
1.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,56661.67
2.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,324936.85
3.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,0.0
4.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,20560.91
5.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,68886637.09
6.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,8299420.64
7.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,85606.75
8.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,183168645.67
9.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,56488.42
10.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,100443.93
11.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,0.0
12.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,193078.68
13.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,2237133550.84
14.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,1478.59
15.0,Exports,"Exports of 48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",2498517485.35,189975.31
1.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,1755.22
2.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,8063.01
3.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,0.0
4.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,280.0
5.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,225359.46
6.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,428.21
7.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,10439.11
8.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,12412.65
9.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,15704.46
10.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,20.02
11.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,0.0
12.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,6857.93
13.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,170733817.25
14.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,52627.11
15.0,Exports,"Exports of 49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",171103236.48,35472.05
1.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,137020.0
2.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,0.0
4.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,771495.58
5.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,3552883.18
6.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,18886347.46
7.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,1894096.0
8.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,2267558.85
9.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,2380524.53
10.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,9619200.13
11.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,0.0
12.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,10339607.94
13.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,71164833.22
14.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,1635189.92
15.0,Exports,Exports of 05 - Animal originated products; not elsewhere specified or included,122669455.31,20698.5
1.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,0.0
2.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,0.0
3.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,0.0
4.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,0.0
5.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,1647.3
6.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,250022.05
7.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,1000.0
8.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,49831571.46
9.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,20177932.68
10.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,0.0
11.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,6533049.21
12.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,104906127.51
13.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,18190774.87
15.0,Exports,"Exports of 51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",199938064.69,45939.61
1.0,Exports,Exports of 52 - Cotton,8550912.44,13794.3
2.0,Exports,Exports of 52 - Cotton,8550912.44,167.37
3.0,Exports,Exports of 52 - Cotton,8550912.44,0.0
4.0,Exports,Exports of 52 - Cotton,8550912.44,0.0
5.0,Exports,Exports of 52 - Cotton,8550912.44,657.28
6.0,Exports,Exports of 52 - Cotton,8550912.44,0.0
7.0,Exports,Exports of 52 - Cotton,8550912.44,0.0
8.0,Exports,Exports of 52 - Cotton,8550912.44,4421197.9
9.0,Exports,Exports of 52 - Cotton,8550912.44,408.71
10.0,Exports,Exports of 52 - Cotton,8550912.44,0.0
12.0,Exports,Exports of 52 - Cotton,8550912.44,0.0
13.0,Exports,Exports of 52 - Cotton,8550912.44,4112761.88
14.0,Exports,Exports of 52 - Cotton,8550912.44,0.0
15.0,Exports,Exports of 52 - Cotton,8550912.44,1925.0
1.0,Exports,Exports of 54 - Man-made filaments; strip and the like of man-made textile materials,49172374.58,101214.8
2.0,Exports,Exports of 54 - Man-made filaments; strip and the like of man-made textile materials,49172374.58,0.0
